Ticker,Name,Series Type,Currency,Country,Units,Scale,Flow,Adjustment,Corporate_History
CMGCGBW,London Gold Price (GBP/Oz.),Commodity Prices,United Kingdom Pound,United Kingdom,GBP per Troy Ounce,Units,Stock,none,
Date,Ticker,Close
12/31/1976,CMGCGBW,85.2777
12/31/1977,CMGCGBW,93.3333
12/31/1978,CMGCGBW,119.8434
12/31/1979,CMGCGBW,261.3231
12/31/1980,CMGCGBW,267.7244
12/31/1981,CMGCGBW,224.7261
12/31/1982,CMGCGBW,299.7216
12/31/1983,CMGCGBW,285.9111
12/31/1984,CMGCGBW,286.0967
12/31/1985,CMGCGBW,246.1432
12/31/1986,CMGCGBW,293.677
12/31/1987,CMGCGBW,277.1506
12/31/1988,CMGCGBW,243.7946
12/31/1989,CMGCGBW,269.0255
12/31/1990,CMGCGBW,219.3582
12/31/1991,CMGCGBW,203.6997
12/31/1992,CMGCGBW,235.9603
12/31/1993,CMGCGBW,284.0686
12/31/1994,CMGCGBW,261.6858
12/31/1995,CMGCGBW,248.7742
12/31/1996,CMGCGBW,214.8364
12/31/1997,CMGCGBW,175.3491
12/31/1998,CMGCGBW,174.1339
12/31/1999,CMGCGBW,177.7324
12/31/2000,CMGCGBW,181.9549
12/31/2001,CMGCGBW,191.6649
12/31/2002,CMGCGBW,215.2079
12/31/2003,CMGCGBW,232.381
12/31/2004,CMGCGBW,228.3674
12/31/2005,CMGCGBW,300.5055
12/31/2006,CMGCGBW,324.8417
12/31/2007,CMGCGBW,419.8116
12/31/2008,CMGCGBW,600.4376
12/31/2009,CMGCGBW,678.284
12/31/2010,CMGCGBW,909.725505
12/31/2011,CMGCGBW,1121.69416
